Ticker,MSFT,MSFT,MSFT,MSFT,MSFT,AAPL,AAPL,AAPL,AAPL,AAPL,TSLA,TSLA,TSLA,TSLA,TSLA,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,AMZN,AMZN,AMZN,AMZN,AMZN
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-23,158.64025741366353,159.22254667551476,157.7620532846694,159.14617919921875,19680800,76.96983874202517,77.3668861399878,76.42025699227077,77.28699493408203,104472000,37.616668701171875,38.79999923706055,37.040000915527344,38.14666748046875,294765000,74.10885083507527,74.4052768729522,73.74865298533626,73.96636199951172,26650000,94.25550079345703,94.4990005493164,93.63800048828125,94.22899627685547,49692000
2020-01-24,159.90027333654157,159.919368845701,156.97928675619562,157.54248046875,24918100,77.5339532626897,78.27963174807223,76.8730054274966,77.06427001953125,146537600,38.04199981689453,38.25733184814453,36.95066833496094,37.654666900634766,215304000,74.37140017843792,74.44015119797305,72.89475082044622,73.04371643066406,29786000,94.56849670410156,94.74949645996094,92.37200164794922,93.08200073242188,75324000
2020-01-27,153.8291817842759,155.95788658346538,152.92234182907538,154.90785217285156,32078100,75.06691204410036,75.48090862271498,73.81281265158368,74.79817962646484,161940000,36.132667541503906,37.62933349609375,35.95199966430664,37.201332092285156,204121500,71.31846997752507,71.56955866813779,70.71863939255725,71.32793426513672,34132000,91.0,92.05000305175781,90.76699829101562,91.41699981689453,70570000
2020-01-28,156.33973257783853,158.22978023235012,155.66199491117118,157.94342041015625,24899900,75.68186595866302,77.08606906211398,75.58260222996032,76.91417694091797,162234000,37.89933395385742,38.45399856567383,37.2053337097168,37.793331146240234,176827500,71.82662476293184,72.47726605072009,71.25967970809778,72.26304626464844,29724000,92.0250015258789,92.90550231933594,91.5009994506836,92.6624984741211,56160000
2020-01-29,160.2152470960965,161.0839104943588,158.16292458122416,160.40615844726562,34754500,78.55078236199498,79.37393591584485,77.80752001617462,78.5241470336914,216229200,38.37933349609375,39.31999969482422,37.82866668701172,38.732666015625,267022500,72.65960189593662,72.94258029676281,72.00846650513019,72.5719223022461,21566000,93.19999694824219,93.73750305175781,92.7509994506836,92.9000015258789,41760000
2020-01-30,166.14320305071385,166.14320305071385,163.03129006627984,164.93089294433594,51597500,77.60417282727558,78.46364078408652,77.17080373518314,78.4103775024414,126743200,42.16133117675781,43.391998291015625,41.20000076293945,42.72066879272461,435085500,71.64527362080143,72.49967445504653,71.49083470637075,72.44985961914062,27110000,92.9000015258789,93.64350128173828,92.53050231933594,93.53399658203125,126548000
2020-01-31,164.38676617897787,164.56812253080582,161.87623844618003,162.4967041015625,36142700,77.69857485901245,78.12225762194025,74.63837863048332,74.93374633789062,199588400,42.66666793823242,43.53333282470703,42.167999267578125,43.371334075927734,235789500,73.12790379399927,73.21807678829367,71.09527131841374,71.38024139404297,43822000,102.57350158691406,102.78600311279297,100.1135025024414,100.43599700927734,311346000
2020-02-03,162.68763657045128,166.57275011182895,162.6590005866835,166.4582061767578,30107000,73.67237945985059,75.89731989448796,73.16880546652003,74.72795867919922,173788400,44.91266632080078,52.409332275390625,44.90133285522461,52.0,705975000,72.81851903680833,74.04657296301339,72.56743036798406,73.86223602294922,71636000,100.52999877929688,102.42500305175781,100.01249694824219,100.20999908447266,117834000
2020-02-04,169.0928045525023,172.43380499267923,168.30050841453047,171.9374237060547,36433300,76.3379328465804,77.38624896845539,75.93119925405388,77.19498443603516,136616400,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,914082000,72.46182298123878,73.10199650551328,70.84468413309284,72.00946044921875,95880000,101.49400329589844,102.98999786376953,100.76850128173828,102.4834976196289,105786000
2020-02-05,175.66978656794012,175.8320619700683,170.30509956420224,171.72740173339844,39186300,78.32563642255818,78.62585099313237,77.21922459648295,77.8244857788086,118826800,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,726357000,72.91617074068874,72.96449562114519,71.22580336725193,72.04134368896484,36376000,103.5510025024414,103.5510025024414,101.5999984741211,101.99349975585938,87524000
2020-02-06,172.74878522102316,175.4693195025829,171.88012176235213,175.28794860839844,27751400,78.0956426416798,78.73721802576215,77.53638189287197,78.73479461669922,105425600,46.66133117675781,53.05533218383789,45.79999923706055,49.930667877197266,598212000,72.33676825821126,73.81042993755283,72.26204220223194,73.53193664550781,37822000,102.0510025024414,102.81500244140625,101.23999786376953,102.5114974975586,63660000
2020-02-07,174.5433546280201,177.19706147299323,174.19015336953305,175.53610229492188,33529100,78.23244174012544,78.48240085764334,77.1719355094332,77.6645736694336,117684000,48.70333480834961,51.31666564941406,48.66666793823242,49.871334075927734,255952500,73.10449541727816,73.9942677344084,73.00585396908144,73.6883773803711,28360000,102.09950256347656,104.92649841308594,101.90499877929688,103.96399688720703,101906000
2020-02-10,175.24019379999174,180.26123338802435,174.92518353606553,180.12759399414062,35844300,76.24489635857795,78.03343963623047,76.1648155367922,78.03343963623047,109348800,53.33333206176758,54.66600036621094,50.15999984741211,51.41866683959961,370338000,73.59471884010038,75.17149956935405,73.4935839944387,75.16053771972656,38302000,104.25050354003906,106.77999877929688,104.24800109863281,106.69550323486328,101124000
2020-02-11,181.98899034417119,182.03672181647573,175.1638122070311,176.0611114501953,53159900,78.53093164624849,78.60373238920275,77.34422769426291,77.56263732910156,94323200,51.25266647338867,52.23400115966797,50.53333282470703,51.62533187866211,175462500,75.39020550159178,76.21771113263144,75.00061892772216,75.23028564453125,34852000,107.54499816894531,109.29750061035156,106.80000305175781,107.54000091552734,114920000
2020-02-12,177.1493505765325,177.40708891604868,173.58880356571652,176.31887817382812,47062900,78.01402569685219,79.40943007689862,78.01402569685219,79.40457916259766,113730400,51.858001708984375,52.650001525878906,50.891334533691406,51.15266799926758,180337500,75.51923806383654,75.74043633057408,75.16103948219266,75.65724182128906,31042000,108.16000366210938,109.01249694824219,107.7645034790039,108.0,66686000
2020-02-13,174.76290378987196,177.76979735970045,174.56243742126955,175.36428833007812,35295800,78.67410664216737,79.16674472243865,78.47025716819051,78.83912658691406,94747600,49.45600128173828,54.53333282470703,49.0,53.599998474121094,394339500,75.22729680616945,76.02191687395778,74.92837735428414,75.39618682861328,22914000,107.24949645996094,108.51399993896484,107.0999984741211,107.49349975585938,60636000
2020-02-14,174.92521894941493,176.98709678584612,174.35247025076032,176.92982482910156,23149500,78.80759834748271,79.10852542853588,78.34893875905203,78.85856628417969,80113600,52.4813346862793,54.198001861572266,52.366668701171875,53.33533477783203,235405500,75.45297562350825,75.72797967828164,75.00559231326048,75.66221618652344,23198000,107.78399658203125,107.9520034790039,106.29450225830078,106.74349975585938,52124000
2020-02-18,177.17800990105596,179.17306076378034,177.0730064574597,178.7244110107422,27792200,76.53125657811528,77.59662109183667,76.34924730268484,77.41461181640625,152531200,56.106666564941406,57.33333206176758,55.490665435791016,57.22666549682617,245725500,75.4435174707526,76.25158520613671,75.27761496690005,75.69759368896484,25642000,106.2509994506836,108.30349731445312,106.20549774169922,107.78350067138672,58912000
2020-02-19,180.00698930909797,180.12184605724818,178.4850789745676,179.26039123535156,29997500,77.65728500864738,78.76632988761132,77.65728500864738,78.53578186035156,93984000,61.56666564941406,62.98533248901367,60.06800079345703,61.16133117675781,381345000,76.08418918563441,76.2605518097851,75.77431549389932,75.96810913085938,22746000,108.38999938964844,109.25499725341797,108.05599975585938,108.51100158691406,51224000
2020-02-20,178.94456451309836,179.23172105937135,173.3450775850241,176.5229034423828,36862400,78.29552586031969,78.78573476731503,77.222881436687,77.7300796508789,100566000,60.79666519165039,60.79999923706055,57.3293342590332,59.96066665649414,264523500,75.67616412195946,76.07770834757048,74.94132496189518,75.57553100585938,25962000,108.65350341796875,108.8395004272461,106.37249755859375,107.65499877929688,62626000
2020-02-21,175.32643111765134,175.64230186001902,169.65993463045433,170.9425506591797,48572600,77.32239667498202,77.76650347779221,75.3518440007245,75.97067260742188,129554000,60.46533203125,60.87066650390625,58.6966667175293,60.06666564941406,214722000,74.95726817378268,75.27462206552566,73.6574832677561,73.90508270263672,42520000,107.10749816894531,107.22750091552734,104.4000015258789,104.79850006103516,92926000
2020-02-24,160.58590274861274,167.07557430420084,156.24030250955758,163.57229614257812,68311100,72.13876947323553,73.81810418195764,70.19005719516358,72.36203002929688,222195200,55.93333435058594,57.56666564941406,54.813331604003906,55.58599853515625,227883000,70.89549627943762,71.55959279941615,70.08543687850549,70.736572265625,49560000,100.15899658203125,101.96499633789062,99.39849853515625,100.4645004272461,130940000
2020-02-25,166.74054294898085,167.3531367927609,160.4710189288853,160.873046875,68073300,73.03424203168211,73.41767156165426,69.4377377687625,69.91095733642578,230673600,56.599998474121094,57.106666564941406,52.46666717529297,53.32733154296875,259357500,71.29156773137504,71.58300697779833,68.77170303202607,69.06563568115234,51580000,101.32099914550781,101.7300033569336,97.9209976196289,98.63700103759766,124382000
2020-02-26,162.44280838105968,165.8407811816889,161.00704028883158,162.8831024169922,56206100,69.53481005262495,72.28921804434103,69.52752997923261,71.02000427246094,198054800,52.16666793823242,54.22066879272461,51.740665435791016,51.91999816894531,211282500,69.49707216060908,70.42819845561333,68.57889939705458,69.27238464355469,49776000,98.51399993896484,100.7334976196289,98.02249908447266,98.97949981689453,104492000
2020-02-27,156.32642160207112,159.87754615716182,151.2150765935854,151.40650939941406,93174900,68.21708245275049,69.4062083168437,66.2416714304022,66.37757110595703,320605600,48.66666793823242,49.31800079345703,44.599998474121094,45.266666412353516,364158000,67.7115398365822,68.2226873655206,65.4746460468317,65.51001739501953,62290000,96.71900177001953,98.75,94.13800048828125,94.21499633789062,162880000
2020-02-28,145.88364643793898,156.69977143197107,145.49119956539622,155.0725555419922,97012700,62.431618127058165,67.56427882911555,62.215630206085294,66.3387451171875,426510000,41.97999954223633,46.03466796875,40.768001556396484,44.53266525268555,363343500,63.48536091019855,66.88005259105421,63.18146225933805,66.72063446044922,80198000,90.73149871826172,94.48799896240234,90.55650329589844,94.1875,189620000
2020-03-02,158.2312217343884,165.51535283207693,155.35968539530575,165.3909149169922,71030800,68.50343166746465,73.15316245707646,67.39681595785085,72.5149154663086,341397200,47.41733169555664,49.5793342590332,45.77799987792969,49.574668884277344,302925000,67.32544584408515,69.1229231286208,66.02067405586332,69.06563568115234,55430000,95.32450103759766,97.72550201416016,93.5,97.69750213623047,135234000
2020-03-03,166.3576841601314,167.5062958390929,155.31183224406658,157.46548461914062,71677000,73.69434436871329,73.77442519005979,69.3576638774749,70.21189880371094,319475600,53.66666793823242,53.798667907714844,47.740665435791016,49.70066833496094,386760000,69.63158149075487,70.15518082920593,66.22193708069483,66.6444091796875,56602000,98.76850128173828,99.81649780273438,94.40450286865234,95.44950103759766,150690000
2020-03-04,161.27502536097947,163.39038185896317,158.52791288497758,163.24681091308594,49814400,71.93977581539738,73.62881987433597,71.13650877871662,73.4686508178711,219178400,50.930667877197266,51.10133361816406,48.31533432006836,49.96666717529297,225735000,67.7025750397975,68.88927512353104,66.60854135808763,68.83049011230469,47598000,97.32849884033203,98.9000015258789,96.0999984741211,98.79149627685547,95458000
2020-03-05,158.93950499469216,163.55309812253418,158.59492012413824,159.15008544921875,47817300,71.71650798671432,72.69450423193115,70.7191006767236,71.0855484008789,187572800,48.2513313293457,49.71666717529297,47.871334075927734,48.30266571044922,162790500,67.03449374191095,67.4370414491301,64.84692814514692,65.50055694580078,54380000,96.6500015258789,98.03600311279297,95.5,96.20149993896484,94964000
2020-03-06,155.64682659379633,156.12541593642464,149.31987490003448,154.6513671875,72821100,68.43549184953756,70.57592284013839,68.24863164787311,70.14152526855469,226176800,46.0,47.133331298828125,45.61800003051758,46.89866638183594,189943500,63.26815022542305,64.90222218354712,62.63345001724397,64.55299377441406,64640000,93.75,95.54350280761719,93.4749984741211,95.05449676513672,105472000
2020-03-09,144.53397486706558,150.99493069721586,143.57679622556182,144.1702423095703,70419300,64.00660831738968,67.48662548846899,63.8245990046388,64.5938949584961,286744800,40.35933303833008,44.20000076293945,40.33333206176758,40.53333282470703,256105500,60.03038682352592,62.4102598340368,59.68563589792192,60.56993103027344,69252000,88.69300079345703,93.13849639892578,88.06449890136719,90.03050231933594,156264000
2020-03-10,151.38741218226505,154.13451083999507,146.04635238448986,154.0292205810547,65354400,67.25606913589775,69.5129811258908,65.37044835521063,69.24603271484375,285290000,43.96200180053711,44.53333282470703,40.53333282470703,43.02199935913086,233916000,62.49296104143068,63.56208346017073,60.5061600095972,63.52820587158203,54872000,93.54399871826172,94.7135009765625,90.90850067138672,94.59100341796875,142666000
2020-03-11,150.40151758117216,150.94710193161995,144.6775775344153,147.0513916015625,56371600,67.31673591637701,68.24619329059158,65.9747138459021,66.84107971191406,255598800,42.68000030517578,43.571998596191406,40.866668701171875,42.28200149536133,199837500,62.18806372644597,62.61949838943698,59.34187890099212,60.32630920410156,54732000,92.89250183105469,93.56600189208984,90.07499694824219,91.04299926757812,112496000
2020-03-12,139.07805490937238,146.8982023979123,132.64581348380904,133.10525512695312,93226400,62.11128014089965,65.52334718322183,60.18440778310747,60.2402229309082,418474000,38.72600173950195,39.633331298828125,36.41666793823242,37.369998931884766,283636500,55.92825665674984,59.22281313910036,55.22331167410478,55.37675476074219,94326000,86.0989990234375,88.25,83.75,83.83049774169922,226924000
2020-03-13,141.18383651086268,154.97678295935205,134.70373362014425,152.02867126464844,92727400,64.28325788918951,67.93072375869788,61.38566570157223,67.4574966430664,370732000,39.66666793823242,40.50466537475586,33.46666717529297,36.44133377075195,339604500,58.537298689662194,60.500682240290445,55.413620095234876,60.494205474853516,79400000,87.75,89.31549835205078,84.03099822998047,89.25,176194000
2020-03-16,134.00498823365035,142.95461293283728,129.21909579673425,129.62110900878906,87905900,58.71619032815072,62.87327957704444,58.24296696218062,58.77928924560547,322423600,31.299999237060547,32.9913330078125,29.47800064086914,29.67133331298828,307342500,54.283712845056364,57.06662365270183,53.16128264317409,53.456214904785156,96520000,82.07550048828125,87.97250366210938,81.30149841308594,84.4574966430664,178346000
2020-03-17,134.00498583536375,141.18382436225824,129.21909348410074,140.2936553955078,81059800,60.06547737431807,62.516533028751404,57.85467155764232,61.36381149291992,324056000,29.333999633789062,31.456666946411133,26.399999618530273,28.68000030517578,359919000,54.335030213703156,56.09664189269421,52.26553273663821,55.70107650756836,83194000,88.77349853515625,92.88899993896484,84.46199798583984,90.39199829101562,218342000
2020-03-18,132.09065546935233,139.7480847719235,129.23826714365302,134.38787841796875,81593200,58.18714954728448,60.66975488014331,57.54404792376218,59.86163330078125,300233600,25.933332443237305,26.99066734313965,23.367332458496094,24.08133316040039,356793000,52.80557808968981,55.04994075985991,51.66271785644401,54.36243438720703,93044000,87.5,92.08300018310547,87.25,91.5,192904000
2020-03-19,136.65644268232242,143.7204133965548,133.0478739539187,136.59901428222656,85922700,60.036361741511776,61.35896164078844,58.876356338925326,59.40296936035156,271857200,24.979999542236328,30.133333206176758,23.8973331451416,28.50933265686035,452932500,54.2144668514263,57.42233951228538,52.58686790234642,55.38273239135742,74064000,93.0,97.25,91.63249969482422,94.04650115966797,207998000
2020-03-20,139.7480799033925,140.80098223797003,130.0422891847285,131.46849060058594,84866200,59.98539913252844,61.11385881136198,55.330817248448476,55.63174057006836,401693200,29.213333129882812,31.799999237060547,28.38599967956543,28.50200080871582,424282500,56.34075556015403,56.71838820983278,52.91318233474506,53.21757888793945,82878000,96.31549835205078,97.8499984741211,91.0364990234375,92.30449676513672,196358000
2020-03-23,131.14304312122096,134.55061142383002,126.84532027961379,130.1571502685547,78975200,55.350234801464175,55.45215955190559,51.595989830091725,54.449893951416016,336752800,28.906667709350586,29.46666717529297,27.366666793823242,28.952667236328125,246817500,52.62771969397402,53.152816591676384,50.2612982120029,52.5161247253418,83672000,91.38749694824219,95.97000122070312,90.5999984741211,95.1415023803711,156170000
2020-03-24,137.59443780402628,143.1939390281192,135.22063872307237,141.98788452148438,82516700,57.35960602413764,60.10915941559077,56.85968789896207,59.91259002685547,287531200,31.81999969482422,34.24599838256836,31.600000381469727,33.66666793823242,343428000,54.99962362416185,56.46182182723558,54.125290704013324,56.29642105102539,72468000,97.57499694824219,97.75,95.01699829101562,97.00499725341797,142942000
2020-03-25,142.5334834948533,147.72139028792844,138.2548935442496,140.62869262695312,75638200,60.85177578567194,62.671868780258336,59.28649655092537,59.58256530761719,303602000,36.349998474121094,37.133331298828125,34.07400131225586,35.95000076293945,318340500,56.025897922286106,57.1014970074779,53.95490673143392,54.88204574584961,90324000,96.03450012207031,97.51300048828125,94.28900146484375,94.29199981689453,129582000
2020-03-26,142.04531652432053,149.9516221166955,142.0166023310872,149.4251708984375,64568100,59.82523444541299,62.77620858330938,59.78640491258839,62.71796798706055,252087200,36.49266815185547,37.33333206176758,34.150001525878906,35.21066665649414,260710500,55.53468295067127,58.3624334086797,54.4042821365031,57.935977935791016,76562000,95.0999984741211,97.82450103759766,94.4645004272461,97.77449798583984,124426000
2020-03-27,145.2518769737937,148.25741769895353,142.81106821229966,143.28965759277344,57042300,61.33712415208677,62.09428153233142,59.95385443702902,60.12130355834961,204216800,33.66666793823242,35.0533332824707,32.935333251953125,34.29066848754883,215661000,56.169876906455066,57.344619150620744,55.00061558660406,55.31248474121094,62794000,96.54299926757812,96.989501953125,94.99600219726562,95.00499725341797,107758000
2020-03-30,145.91232801235856,153.72290995842877,143.58637610247226,153.36874389648438,63420300,60.849334516621546,62.0093398541759,60.52414183848412,61.8370361328125,167976400,34.017333984375,34.44333267211914,32.7486686706543,33.47533416748047,179971500,56.427448914724714,57.34213242939722,54.726115836178145,57.10847854614258,58736000,96.1415023803711,98.68150329589844,95.61699676513672,98.19750213623047,122522000
2020-03-31,152.57430025836976,157.72392705769573,149.85591587579952,150.95668029785156,77927200,62.0287624061651,63.700817094858024,61.15511640489983,61.71084976196289,197002000,33.41666793823242,36.19733428955078,33.133331298828125,34.93333435058594,266572500,57.2290415631662,58.458083824910496,56.630708544990256,57.88765335083008,65228000,98.21749877929688,99.6510009765625,97.20050048828125,97.48600006103516,102472000
2020-04-01,146.4483546017773,150.99495384595014,144.36171185398587,145.59646606445312,57969900,59.82038494793416,60.3591327272743,58.031841560613465,58.463809967041016,176218400,33.599998474121094,34.26333236694336,31.67333221435547,32.104000091552734,200298000,55.99700615531,56.267027211100036,54.47701502016982,54.90596008300781,51970000,96.64849853515625,97.24800109863281,94.6500015258789,95.38500213623047,82438000
2020-04-02,145.3571404034156,148.8221222050345,143.92137252689247,148.61154174804688,49630700,58.32547341461665,59.49275888105111,57.49065701285396,59.439369201660156,165934000,32.068668365478516,32.95066833496094,29.760000228881836,30.29800033569336,297876000,54.80134294224164,55.93573095399749,54.45908540949232,55.6497688293457,56410000,95.08200073242188,96.37650299072266,94.5,95.94149780273438,86720000
2020-04-03,148.45843424740835,150.64080069189777,145.67304049930848,147.24281311035156,41243300,58.92247157470053,59.62623930857482,57.99301040837071,58.585147857666016,129880000,33.96666717529297,34.36600112915039,31.22599983215332,32.000667572021484,338431500,55.53418339732919,55.73744511904495,53.55984186349984,54.43765640258789,51374000,95.55750274658203,96.31649780273438,94.4574966430664,95.32949829101562,72198000
2020-04-06,153.45488555470874,159.37024249997808,150.83221084061367,158.1929168701172,67111700,60.88816668017039,63.851275540137046,60.51929722354272,63.69596481323242,201820400,34.08000183105469,34.733333587646484,33.19733428955078,34.41600036621094,223527000,56.44538540428317,59.32245290132051,56.04682865790388,58.94581985473633,63320000,96.80000305175781,99.9260025024414,96.5009994506836,99.87950134277344,115464000
2020-04-07,162.32790065450777,162.72034735046896,156.26895890934117,156.48912048339844,62769000,65.71747694762487,65.93589399470639,62.853867417629125,62.95821762084961,202887200,36.33333206176758,37.66666793823242,35.48933410644531,36.36333465576172,268797000,60.630706908970595,60.818529302753255,58.64988857565713,58.9144287109375,61620000,100.85549926757812,101.78600311279297,99.88099670410156,100.58000183105469,102280000
2020-04-08,158.5757842260487,159.532962870213,156.4987083208587,158.0589141845703,48318200,63.76150035495677,64.88510570226441,63.39505997306274,64.56962585449219,168895200,36.9466667175293,37.14733123779297,35.55533218383789,36.589332580566406,189840000,59.937719869279775,60.52558895059071,58.98367788811864,60.132015228271484,40334000,101.05000305175781,102.19999694824219,100.55750274658203,102.1500015258789,79546000
2020-04-09,159.23624056503343,160.20298574217838,156.33599042821146,158.0684814453125,51385100,65.20784512846275,65.54031414733082,64.2371292048889,65.03553771972656,161834800,37.4726676940918,38.345333099365234,37.14066696166992,38.20000076293945,204750000,60.688996669217964,60.87880693991357,59.40564692717376,60.110591888427734,54028000,102.21499633789062,102.6500015258789,100.88300323486328,102.13800048828125,92930000
2020-04-13,157.3123520753482,158.48011145737536,155.35013248388347,158.42266845703125,41905300,65.11320728466447,66.42125075775364,64.51136064871955,66.31204223632812,131022800,39.34400177001953,43.46666717529297,38.70199966430664,43.39666748046875,337131000,59.858012475342434,60.50666206471668,58.90297462683948,60.301902770996094,38702000,102.0,109.0,101.9000015258789,108.44349670410156,134334000
2020-04-14,161.7631806906829,166.30977896453348,160.80600210671437,166.2619171142578,52874300,67.95011914666873,69.95222087152594,67.47689214022147,69.66100311279297,194994800,46.597999572753906,49.45866775512695,46.1619987487793,47.32600021362305,458647500,61.774562412002986,63.557098207629274,61.205123992561546,63.03300094604492,63358000,110.02349853515625,114.5999984741211,109.31050109863281,114.16600036621094,161744000
2020-04-15,163.86897788274868,166.13750115848333,161.99291595443174,164.51986694335938,40940800,68.5325465687292,69.48627323972364,68.10300741459568,69.02518463134766,131154400,49.46666717529297,50.20866775512695,47.33333206176758,48.65533447265625,353655000,62.100379324447886,63.52521443511321,61.477138918727164,62.63793182373047,42236000,112.88400268554688,116.66850280761719,112.25,115.38400268554688,137332000
2020-04-16,166.83624782982258,169.6886362235502,165.49618890668037,169.4589080810547,50479600,69.7410956561746,69.94009422345636,68.5204205220071,69.57364654541016,157125200,47.79600143432617,50.630001068115234,47.11466598510742,49.680667877197266,309868500,63.12815206658485,63.4380295511721,61.68638004984677,62.644405364990234,57896000,117.30000305175781,123.05000305175781,116.75,120.40950012207031,240764000
